Bias,Positive_Count,Negative_Count,Label
1,60,4718,0
1,141,4895,0
1,191,4728,0
1,300,4949,0
1,599,5403,0
1,126,4699,0
1,139,729,0
1,13,4585,0
1,82,4749,0
1,28,4609,0
1,335,5040,0
1,10,510,0
1,65,4617,0
1,89,4841,0
1,115,4765,0
1,145,825,0
1,2,4572,0
1,193,4864,0
1,117,9289,0
1,100,4895,0
1,283,4743,0
1,638,5110,0
1,294,5250,0
1,254,5059,0
1,401,4723,0
1,867,6209,0
1,1154,5852,0
1,78,9195,0
1,350,4918,0
1,1,4571,0
1,1,4577,0
1,201,4798,0
1,19,4590,0
1,170,976,0
1,519,5404,0
1,82,540,0
1,23,4598,0
1,22,4666,0
1,612,5159,0
1,0,493,0
1,1646,1660,0
1,163,4741,0
1,852,5600,0
1,180,4773,0
1,459,1047,0
1,401,4723,0
1,1,4574,0
1,320,4959,0
1,94,92,0
1,420,4956,0
1,1,4579,0
1,939,5806,0
1,404,5006,0
1,297,4827,0
1,293,714,0
1,186,4901,0
1,3,4577,0
1,440,5033,0
1,14,4591,0
1,525,5052,0
1,280,5177,0
1,396,934,0
1,232,4955,0
1,8,4589,0
1,186,4833,0
1,810,5470,0
1,532,5394,0
1,351,5090,0
1,195,4835,0
1,1,4580,0
1,33,4607,0
1,57,4750,0
1,150,735,0
1,239,4672,0
1,76,4595,0
1,62,4706,0
1,10,4594,0
1,122,4797,0
1,690,4929,0
1,138,4760,0
1,36,4581,0
1,240,4816,0
1,97,4819,0
1,745,9677,0
1,132,4836,0
1,544,4931,0
1,548,5193,0
1,57,4643,0
1,144,4811,0
1,61,4629,0
1,382,5091,0
1,482,5457,0
1,1080,5840,0
1,27,4640,0
1,780,1133,0
1,21,4684,0
1,20,4615,0
1,305,855,0
1,1,4574,0
1,76,4759,0
1,26,558,0
1,687,5347,0
1,425,4778,0
1,762,5372,0
1,234,4799,0
1,40,4594,0
1,182,4819,0
1,150,4745,0
1,155,4713,0
1,573,5470,0
1,379,4925,0
1,254,4988,0
1,260,661,0
1,102,4679,0
1,111,4697,0
1,589,4929,0
1,28,4615,0
1,97,4611,0
1,155,4704,0
1,2,4575,0
1,151,4855,0
1,819,1548,0
1,66,4660,0
1,429,5157,0
1,292,4985,0
1,335,4942,0
